ticker,company_name,statement,fiscal_year_end,FreeCashFlow,RepurchaseOfCapitalStock,RepaymentOfDebt,IssuanceOfDebt,IssuanceOfCapitalStock,CapitalExpenditure,EndCashPosition,OtherCashAdjustmentOutsideChangeinCash,BeginningCashPosition,EffectOfExchangeRateChanges,ChangesInCash,FinancingCashFlow,NetOtherFinancingCharges,InterestPaidCFF,CashDividendsPaid,CommonStockDividendPaid,NetCommonStockIssuance,CommonStockPayments,CommonStockIssuance,NetIssuancePaymentsOfDebt,NetShortTermDebtIssuance,NetLongTermDebtIssuance,LongTermDebtPayments,LongTermDebtIssuance,InvestingCashFlow,NetOtherInvestingChanges,DividendsReceivedCFI,NetBusinessPurchaseAndSale,SaleOfBusiness,PurchaseOfBusiness,NetPPEPurchaseAndSale,SaleOfPPE,PurchaseOfPPE,OperatingCashFlow,TaxesRefundPaid,InterestPaidCFO,DividendReceivedCFO,ChangeInWorkingCapital,ChangeInOtherCurrentAssets,OtherNonCashItems,StockBasedCompensation,ProvisionandWriteOffofAssets,DepreciationAndAmortization,Depreciation,GainLossOnInvestmentSecurities,NetIncomeFromContinuingOperations,ChangeInPayable,ChangeInInventory,ChangeInReceivables,DeferredTax,AmortizationCashFlow,NetInvestmentPurchaseAndSale,SaleOfInvestment,PurchaseOfInvestment,NetIntangiblesPurchaseAndSale,SaleOfIntangibles,PurchaseOfIntangibles,InterestReceivedCFO,PensionAndEmployeeBenefitExpense,CapitalExpenditureReported,CashFlowFromContinuingFinancingActivities,ProceedsFromStockOptionExercised,ShortTermDebtPayments,ShortTermDebtIssuance,CashFlowFromContinuingInvestingActivities,CashFlowFromContinuingOperatingActivities,ChangeInOtherWorkingCapital,ChangeInPayablesAndAccruedExpense,ChangeInAccountPayable,ChangesInAccountReceivables,AssetImpairmentCharge,DeferredIncomeTax,DepreciationAmortizationDepletion,AmortizationOfIntangibles,OperatingGainsLosses,EarningsLossesFromEquityInvestments,NetForeignCurrencyExchangeGainLoss,GainLossOnSaleOfBusiness,OtherCashAdjustmentInsideChangeinCash,NetInvestmentPropertiesPurchaseAndSale,SaleOfInvestmentProperties,PurchaseOfInvestmentProperties,ChangeInOtherCurrentLiabilities,ChangeInPrepaidAssets,GainLossOnSaleOfPPE,ChangeInAccruedExpense,InterestReceivedCFI,AmortizationOfSecurities,InterestPaidSupplementalData,IncomeTaxPaidSupplementalData,CashFromDiscontinuedFinancingActivities,CashFromDiscontinuedInvestingActivities,CashFromDiscontinuedOperatingActivities,DividendPaidCFO
ERF.PA,Eurofins Scientific,cash_flow,2024-12-31,790500000.0,-271900000.0,-477700000.0,118000000.0,200000.0,-528400000.0,613200000.0,,1220900000.0,9400000.0,-617100000.0,-1089500000.0,-53500000.0,-114200000.0,-95600000.0,-95600000.0,-271700000.0,-271900000.0,200000.0,-359700000.0,,-359700000.0,-477700000.0,118000000.0,-846500000.0,-100000.0,,-344300000.0,,-344300000.0,-443400000.0,10200000.0,-453600000.0,1318900000.0,-160700000.0,,,51400000.0,-3000000.0,115700000.0,138300000.0,,596900000.0,527300000.0,,554600000.0,-25900000.0,3600000.0,37200000.0,,69600000.0,-3300000.0,,,-74800000.0,,-74800000.0,,,,,,,,,,,,,,,,,,,,,23600000.0,,,,,9200000.0,22800000.0,,,19400000.0,,,,,,,
ERF.PA,Eurofins Scientific,cash_flow,2023-12-31,467800000.0,-55800000.0,-90000000.0,638500000.0,8000000.0,-550100000.0,1220900000.0,,483200000.0,-12700000.0,750400000.0,413600000.0,368700000.0,-82200000.0,-191900000.0,-191900000.0,-47800000.0,-55800000.0,8000000.0,548500000.0,,548500000.0,-90000000.0,638500000.0,-681100000.0,-100000.0,,-150800000.0,7300000.0,-158100000.0,-471700000.0,6400000.0,-478100000.0,1017900000.0,-139700000.0,,,-75700000.0,10200000.0,106000000.0,137700000.0,,565000000.0,502300000.0,,423300000.0,-41300000.0,11000000.0,-43400000.0,,62700000.0,1900000.0,,,-72000000.0,,-72000000.0,,,,,,,,,,,,,,,,,,,,,1800000.0,,,,,11100000.0,-12300000.0,,,11600000.0,,,,,,,
ERF.PA,Eurofins Scientific,cash_flow,2022-12-31,476100000.0,-15800000.0,-82900000.0,633900000.0,14600000.0,-660200000.0,483200000.0,-100000.0,515000000.0,-800000.0,-30900000.0,-311300000.0,-453100000.0,-49400000.0,-192100000.0,-192100000.0,-1200000.0,-15800000.0,14600000.0,551000000.0,,551000000.0,-82900000.0,633900000.0,-855900000.0,100000.0,,-214700000.0,215300000.0,-430000000.0,-561200000.0,14900000.0,-576100000.0,1136300000.0,-296100000.0,,,33100000.0,20200000.0,121100000.0,136100000.0,,504400000.0,504400000.0,,780000000.0,-12000000.0,16000000.0,79900000.0,,,1500000.0,,,-84100000.0,,-84100000.0,,,,,,,,,,,,,,,,,,,,,-141400000.0,,,,,-54700000.0,-18100000.0,,,2500000.0,,,,,,,
ERF.PA,Eurofins Scientific,cash_flow,2021-12-31,,,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMS.PA,Hermes,cash_flow,2025-12-31,4213000000.0,-8000000.0,-9000000.0,8000000.0,,-1161000000.0,12239000000.0,-1000000.0,11642000000.0,-364000000.0,962000000.0,-3136000000.0,1000000.0,,-2796000000.0,,-8000000.0,-8000000.0,,-1000000.0,,-1000000.0,-9000000.0,8000000.0,-1276000000.0,40000000.0,75000000.0,-60000000.0,0.0,-60000000.0,-1160000000.0,1000000.0,-1161000000.0,5374000000.0,,,,-233000000.0,-279000000.0,-1000000.0,132000000.0,27000000.0,926000000.0,926000000.0,-24000000.0,4524000000.0,-33000000.0,127000000.0,-49000000.0,-45000000.0,,-171000000.0,9000000.0,-180000000.0,,,,,,,,,,,,,,,,,,,,,,,79000000.0,3000000.0,,,,,,,,,,,,,,,,
RMS.PA,Hermes,cash_flow,2024-12-31,4072000000.0,-37000000.0,-1000000.0,0.0,2000000.0,-1067000000.0,11642000000.0,,10625000000.0,119000000.0,898000000.0,-3046000000.0,2000000.0,,-2705000000.0,,-37000000.0,-37000000.0,2000000.0,-1000000.0,,-1000000.0,-1000000.0,0.0,-1195000000.0,-48000000.0,30000000.0,-229000000.0,0.0,-229000000.0,-1066000000.0,1000000.0,-1067000000.0,5139000000.0,,,,-239000000.0,130000000.0,,142000000.0,-29000000.0,844000000.0,844000000.0,-18000000.0,4603000000.0,-60000000.0,-313000000.0,4000000.0,-93000000.0,,118000000.0,145000000.0,-27000000.0,,,,,,,,,,,,,,,,,,,,,,,-56000000.0,-2000000.0,,,,,,,,,,,,,,,,
RMS.PA,Hermes,cash_flow,2023-12-31,3469000000.0,-130000000.0,-1000000.0,0.0,0.0,-859000000.0,10625000000.0,1000000.0,9223000000.0,-138000000.0,1539000000.0,-1794000000.0,,,-1386000000.0,,-130000000.0,-130000000.0,0.0,-1000000.0,,-1000000.0,-1000000.0,0.0,-995000000.0,92000000.0,112000000.0,-288000000.0,0.0,-288000000.0,-859000000.0,0.0,-859000000.0,4328000000.0,,,,-794000000.0,-53000000.0,1000000.0,104000000.0,15000000.0,772000000.0,772000000.0,-26000000.0,4311000000.0,42000000.0,-662000000.0,-122000000.0,-14000000.0,,-52000000.0,0.0,-52000000.0,,,,,,,,,,,,,,,,,,,,,,,56000000.0,-14000000.0,,,,,,,,,,,,,,,,
RMS.PA,Hermes,cash_flow,2022-12-31,3666000000.0,-123000000.0,0.0,0.0,,-518000000.0,9223000000.0,1000000.0,6695000000.0,159000000.0,2368000000.0,-1237000000.0,-1000000.0,,-852000000.0,,-123000000.0,-123000000.0,,0.0,,0.0,0.0,0.0,-579000000.0,32000000.0,67000000.0,-1000000.0,0.0,-1000000.0,-517000000.0,1000000.0,-518000000.0,4184000000.0,,,,73000000.0,451000000.0,,55000000.0,12000000.0,730000000.0,730000000.0,-12000000.0,3367000000.0,203000000.0,-324000000.0,-54000000.0,-16000000.0,,-160000000.0,5000000.0,-165000000.0,,,,,,,,,,,,,,,,,,,,,,,12000000.0,-1000000.0,,,,,,,,,,,,,,,,
RMS.PA,Hermes,cash_flow,2021-12-31,,,,,,,,1000000.0,,,,,-1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KER.PA,Kering,cash_flow,2025-12-31,2270000000.0,,-1701000000.0,788000000.0,0.0,-830000000.0,4287000000.0,,3309000000.0,57000000.0,921000000.0,-3450000000.0,-27000000.0,-667000000.0,-736000000.0,-736000000.0,0.0,,0.0,-913000000.0,,-913000000.0,-1701000000.0,788000000.0,1213000000.0,,,-134000000.0,344000000.0,-478000000.0,1328000000.0,2158000000.0,-830000000.0,3100000000.0,-334000000.0,,,70000000.0,-101000000.0,547000000.0,,,2044000000.0,2044000000.0,-9000000.0,39000000.0,-101000000.0,163000000.0,109000000.0,354000000.0,,-60000000.0,16000000.0,-76000000.0,,,,,,,,,,,,,,,,,,,,,,,41000000.0,,58000000.0,,,,,,,,79000000.0,,,,,,,
KER.PA,Kering,cash_flow,2024-12-31,1400000000.0,,-919000000.0,2493000000.0,2000000.0,-3309000000.0,3309000000.0,,3650000000.0,31000000.0,-372000000.0,-1896000000.0,-73000000.0,-610000000.0,-1716000000.0,-1716000000.0,2000000.0,,2000000.0,1574000000.0,,1574000000.0,-919000000.0,2493000000.0,-3185000000.0,,,-35000000.0,0.0,-35000000.0,-3277000000.0,32000000.0,-3309000000.0,4709000000.0,-438000000.0,,,668000000.0,48000000.0,699000000.0,,,2113000000.0,2113000000.0,-2000000.0,1119000000.0,-113000000.0,,,461000000.0,,57000000.0,140000000.0,-83000000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,70000000.0,,,,,,,
KER.PA,Kering,cash_flow,2023-12-31,1848000000.0,,-957000000.0,6379000000.0,,-2611000000.0,3650000000.0,,4094000000.0,18000000.0,-462000000.0,2377000000.0,-24000000.0,-377000000.0,-1712000000.0,-1712000000.0,-10000000.0,,,5422000000.0,,5422000000.0,-957000000.0,6379000000.0,-7298000000.0,,,-5093000000.0,,-5093000000.0,-2476000000.0,135000000.0,-2611000000.0,4459000000.0,-1434000000.0,,,-396000000.0,-192000000.0,394000000.0,,,1823000000.0,1823000000.0,-9000000.0,3074000000.0,-126000000.0,-102000000.0,24000000.0,1163000000.0,,195000000.0,251000000.0,-56000000.0,,,,,,,,,,,,,,,,,,,,,,,-19000000.0,,0.0,,,,,,,,76000000.0,,,,,,,
KER.PA,Kering,cash_flow,2022-12-31,3207000000.0,,-904000000.0,2085000000.0,,-1071000000.0,4094000000.0,,4516000000.0,222000000.0,-644000000.0,-2144000000.0,317000000.0,-298000000.0,-1483000000.0,-1483000000.0,-992000000.0,,,1181000000.0,,1181000000.0,-904000000.0,2085000000.0,-2770000000.0,,,-1597000000.0,,-1597000000.0,-1070000000.0,1000000.0,-1071000000.0,4278000000.0,-1746000000.0,,,-902000000.0,-185000000.0,193000000.0,,,1666000000.0,1666000000.0,-7000000.0,3717000000.0,494000000.0,-1015000000.0,-196000000.0,1420000000.0,,-120000000.0,115000000.0,-235000000.0,,,,,,,,,,,,,,,,,,,,,,,-102000000.0,,-8000000.0,,,,,,,,17000000.0,,,,,,,
KER.PA,Kering,cash_flow,2021-12-31,,-538300000.0,,,,,,,,,,,,,,,,-538300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-429000000.0,-13000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,49000000.0,0.0,,,,,,,,,,,,,,,,
OR.PA,L'Oreal,cash_flow,2025-12-31,7161600000.0,-501500000.0,-22600000.0,4057300000.0,65600000.0,-1495300000.0,9865000000.0,-100000.0,4052300000.0,-39200000.0,5852000000.0,-1397800000.0,-16300000.0,,-3917000000.0,-3917000000.0,-435900000.0,-501500000.0,65600000.0,3425000000.0,-609700000.0,4034700000.0,-22600000.0,4057300000.0,-1407100000.0,100000.0,,-2426600000.0,,,-1489600000.0,5700000.0,-1495300000.0,8656900000.0,,,,327400000.0,83600000.0,17400000.0,248300000.0,,1817400000.0,1817400000.0,37800000.0,6127200000.0,538300000.0,-141900000.0,-152600000.0,68200000.0,,2509000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR.PA,L'Oreal,cash_flow,2024-12-31,6644300000.0,-497500000.0,-7900000.0,1529400000.0,69900000.0,-1641700000.0,4052300000.0,,4288100000.0,-32800000.0,-203000000.0,-4785100000.0,-13900000.0,,-3614900000.0,-3614900000.0,-427600000.0,-497500000.0,69900000.0,-254400000.0,-1775900000.0,1521500000.0,-7900000.0,1529400000.0,-3703900000.0,100000.0,,-148900000.0,,,-1628100000.0,13600000.0,-1641700000.0,8286000000.0,,,,-226600000.0,322500000.0,21100000.0,239100000.0,,1855300000.0,1855300000.0,15200000.0,6408700000.0,78800000.0,-121200000.0,-506700000.0,-37400000.0,,-1927000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR.PA,L'Oreal,cash_flow,2023-12-31,6115900000.0,-503300000.0,0.0,3567100000.0,1500000.0,-1488700000.0,4288100000.0,,2617700000.0,-175900000.0,1846300000.0,-1614600000.0,,,-3425600000.0,-3425600000.0,-501800000.0,-503300000.0,1500000.0,2743400000.0,-823700000.0,3567100000.0,0.0,3567100000.0,-4143700000.0,100000.0,,-2497200000.0,,,-1475900000.0,12800000.0,-1488700000.0,7604600000.0,,,,-394900000.0,331900000.0,14100000.0,168500000.0,,1715000000.0,1715000000.0,6900000.0,6184000000.0,138800000.0,-438300000.0,-427300000.0,-95300000.0,,-170700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR.PA,L'Oreal,cash_flow,2022-12-31,4935100000.0,-502300000.0,0.0,3019900000.0,103200000.0,-1343200000.0,2617700000.0,,2713800000.0,-70700000.0,-25400000.0,-4079900000.0,-100000.0,,-2689900000.0,-2689900000.0,-399100000.0,-502300000.0,103200000.0,-543900000.0,-3563800000.0,3019900000.0,0.0,3019900000.0,-2223800000.0,-100000.0,,-746900000.0,,,-1334000000.0,9200000.0,-1343200000.0,6278300000.0,,,,-1011300000.0,323800000.0,-38700000.0,169000000.0,,1536100000.0,1536100000.0,7600000.0,5706600000.0,247900000.0,-865400000.0,-717600000.0,-96500000.0,,-142800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR.PA,L'Oreal,cash_flow,2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-455700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LR.PA,Legrand,cash_flow,2025-12-31,1328100000.0,-111200000.0,-96700000.0,1550000000.0,0.0,-248700000.0,2381200000.0,,2080700000.0,-62300000.0,362800000.0,393700000.0,-26700000.0,,-575700000.0,-575700000.0,-111200000.0,-111200000.0,0.0,1123300000.0,-330000000.0,1453300000.0,-96700000.0,1550000000.0,-1607700000.0,,,-1314400000.0,,-1314400000.0,2700000.0,2700000.0,,1576800000.0,,,,-138800000.0,55200000.0,58300000.0,,,409100000.0,240100000.0,,1252300000.0,63800000.0,-137400000.0,-120400000.0,-9500000.0,169000000.0,-47300000.0,,,,,,,,-248700000.0,,,,,,,,,,,,,,,,,1000000.0,4400000.0,,,,,,,,,,,,,,,,
LR.PA,Legrand,cash_flow,2024-12-31,1283700000.0,-46300000.0,-94400000.0,801500000.0,0.0,-239600000.0,2080700000.0,,2815400000.0,13600000.0,-748300000.0,-535800000.0,-20300000.0,,-547000000.0,-547000000.0,-46300000.0,-46300000.0,0.0,93200000.0,-613900000.0,707100000.0,-94400000.0,801500000.0,-1735800000.0,,,-1510400000.0,,-1510400000.0,6800000.0,6800000.0,,1523300000.0,,,,-75300000.0,-18500000.0,41800000.0,,,379700000.0,224300000.0,,1168900000.0,-11700000.0,-56500000.0,11400000.0,6700000.0,155400000.0,7400000.0,,,,,,,,-239600000.0,,,,,,,,,,,,,,,,,100000.0,1400000.0,,,,,,,,,,,,,,,,
LR.PA,Legrand,cash_flow,2023-12-31,1583100000.0,-439400000.0,-79600000.0,700000000.0,0.0,-253300000.0,2815400000.0,,2346800000.0,-27500000.0,496100000.0,-927000000.0,-45000000.0,,-504000000.0,-504000000.0,-439400000.0,-439400000.0,0.0,64700000.0,-555700000.0,620400000.0,-79600000.0,700000000.0,-413300000.0,,,-92600000.0,,-92600000.0,1700000.0,1700000.0,,1836400000.0,,,,235900000.0,38900000.0,20600000.0,,,370100000.0,203900000.0,,1148500000.0,30000000.0,123900000.0,43100000.0,12400000.0,166200000.0,-69100000.0,,,,,,,,-253300000.0,,,,,,,,,,,,,,,,,4800000.0,44100000.0,,,,,,,,,,,,,,,,
LR.PA,Legrand,cash_flow,2022-12-31,1030500000.0,-44600000.0,-106900000.0,100000000.0,0.0,-205700000.0,2346800000.0,,2788300000.0,20200000.0,-461700000.0,-1234400000.0,-3300000.0,,-439300000.0,-439300000.0,-44600000.0,-44600000.0,0.0,-747200000.0,-740300000.0,-6900000.0,-106900000.0,100000000.0,-463500000.0,,,-235600000.0,,-235600000.0,5000000.0,5000000.0,,1236200000.0,,,,-248400000.0,-29300000.0,67800000.0,,,384200000.0,237600000.0,-600000.0,999500000.0,-13700000.0,-47600000.0,-157800000.0,12600000.0,146600000.0,-27200000.0,,,,,,,,-205700000.0,,,,,,,,,,,,,,,,,-7100000.0,-600000.0,,,,,,,,,,,,,,,,
LR.PA,Legrand,cash_flow,2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700000.0,,,,,,,,,-150300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC.PA,LVMH,cash_flow,2025-12-31,14205000000.0,-1640000000.0,-4228000000.0,2095000000.0,0.0,-4670000000.0,8359000000.0,-1000000.0,9269000000.0,-248000000.0,-661000000.0,-14896000000.0,-1270000000.0,,-6465000000.0,,-1640000000.0,-1640000000.0,0.0,-2133000000.0,,-2133000000.0,-4228000000.0,2095000000.0,-4640000000.0,65000000.0,21000000.0,149000000.0,,,-3813000000.0,38000000.0,-3851000000.0,18875000000.0,-4656000000.0,-835000000.0,,-575000000.0,312000000.0,-172000000.0,,,8001000000.0,8001000000.0,,17099000000.0,215000000.0,-1315000000.0,,,,-94000000.0,,,-819000000.0,,-819000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC.PA,LVMH,cash_flow,2024-12-31,13373000000.0,-312000000.0,-3676000000.0,3595000000.0,53000000.0,-5552000000.0,9269000000.0,-1000000.0,7520000000.0,80000000.0,1670000000.0,-10716000000.0,-398000000.0,,-6492000000.0,-6492000000.0,-259000000.0,-312000000.0,53000000.0,-81000000.0,,-81000000.0,-3676000000.0,3595000000.0,-6539000000.0,-29000000.0,9000000.0,-438000000.0,,,-4694000000.0,21000000.0,-4715000000.0,18925000000.0,-5531000000.0,-840000000.0,,-1924000000.0,-283000000.0,488000000.0,,,7796000000.0,7796000000.0,,18907000000.0,-664000000.0,-1114000000.0,,,,-1017000000.0,,,-837000000.0,,-837000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC.PA,LVMH,cash_flow,2023-12-31,10596000000.0,-1584000000.0,-3968000000.0,5990000000.0,0.0,-7807000000.0,7520000000.0,-3000000.0,7100000000.0,-273000000.0,696000000.0,-9397000000.0,-234000000.0,,-6251000000.0,-6251000000.0,-1584000000.0,-1584000000.0,0.0,2022000000.0,,2022000000.0,-3968000000.0,5990000000.0,-8310000000.0,193000000.0,5000000.0,-721000000.0,,,-6671000000.0,136000000.0,-6807000000.0,18403000000.0,-5730000000.0,-813000000.0,,-4574000000.0,-83000000.0,-259000000.0,,,7177000000.0,7177000000.0,,22560000000.0,434000000.0,-4230000000.0,,,,-837000000.0,,,-1000000000.0,,-1000000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC.PA,LVMH,cash_flow,2022-12-31,12753000000.0,-1616000000.0,-3891000000.0,3774000000.0,0.0,-5082000000.0,7100000000.0,-1000000.0,7817000000.0,55000000.0,-771000000.0,-12686000000.0,-1756000000.0,,-6025000000.0,-6025000000.0,-1616000000.0,-1616000000.0,0.0,-117000000.0,,-117000000.0,-3891000000.0,3774000000.0,-5920000000.0,40000000.0,7000000.0,-809000000.0,,,-4324000000.0,73000000.0,-4397000000.0,17835000000.0,-5604000000.0,-314000000.0,,-3017000000.0,14000000.0,-483000000.0,,,6226000000.0,6226000000.0,,21001000000.0,1532000000.0,-4169000000.0,,,,-958000000.0,,,-685000000.0,,-685000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC.PA,LVMH,cash_flow,2021-12-31,,,,,,,,,,,,,,,,-3527000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ML.PA,Michelin,cash_flow,2025-12-31,1790000000.0,-668000000.0,-10000000.0,165000000.0,72000000.0,-2029000000.0,3877000000.0,1000000.0,3936000000.0,-27000000.0,-33000000.0,-2245000000.0,-150000000.0,,-974000000.0,-974000000.0,-596000000.0,-668000000.0,72000000.0,-245000000.0,-400000000.0,155000000.0,-10000000.0,165000000.0,-1607000000.0,43000000.0,,67000000.0,125000000.0,-58000000.0,-1714000000.0,,-1714000000.0,3819000000.0,-593000000.0,-290000000.0,113000000.0,272000000.0,168000000.0,360000000.0,,,2036000000.0,,,1664000000.0,-120000000.0,253000000.0,-29000000.0,594000000.0,2036000000.0,175000000.0,214000000.0,-39000000.0,-117000000.0,137000000.0,-254000000.0,126000000.0,16000000.0,-61000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ML.PA,Michelin,cash_flow,2024-12-31,2071000000.0,-502000000.0,-24000000.0,1002000000.0,37000000.0,-2265000000.0,3936000000.0,,2515000000.0,-10000000.0,1431000000.0,-794000000.0,77000000.0,,-961000000.0,-961000000.0,-465000000.0,-502000000.0,37000000.0,825000000.0,-153000000.0,978000000.0,-24000000.0,1002000000.0,-2111000000.0,18000000.0,,-2000000.0,5000000.0,-7000000.0,-1904000000.0,,-1904000000.0,4336000000.0,-806000000.0,-251000000.0,24000000.0,69000000.0,-123000000.0,598000000.0,,,2085000000.0,,,1890000000.0,121000000.0,-165000000.0,236000000.0,555000000.0,2085000000.0,103000000.0,162000000.0,-59000000.0,-243000000.0,35000000.0,-278000000.0,185000000.0,19000000.0,-83000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ML.PA,Michelin,cash_flow,2023-12-31,3013000000.0,0.0,-33000000.0,23000000.0,0.0,-2274000000.0,2515000000.0,,2584000000.0,-90000000.0,21000000.0,-2336000000.0,-20000000.0,,-893000000.0,-893000000.0,0.0,0.0,0.0,-1144000000.0,-1134000000.0,-10000000.0,-33000000.0,23000000.0,-2930000000.0,20000000.0,,-651000000.0,142000000.0,-793000000.0,-2004000000.0,,-2004000000.0,5287000000.0,-776000000.0,-407000000.0,20000000.0,985000000.0,232000000.0,843000000.0,,,2008000000.0,,,1983000000.0,-276000000.0,775000000.0,254000000.0,507000000.0,2008000000.0,-72000000.0,273000000.0,-345000000.0,-185000000.0,47000000.0,-232000000.0,194000000.0,4000000.0,-38000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ML.PA,Michelin,cash_flow,2022-12-31,-210000000.0,-120000000.0,-168000000.0,67000000.0,76000000.0,-2141000000.0,2584000000.0,,4482000000.0,-24000000.0,-1874000000.0,-1860000000.0,-69000000.0,,-803000000.0,-803000000.0,-44000000.0,-120000000.0,76000000.0,-676000000.0,-575000000.0,-101000000.0,-168000000.0,67000000.0,-1945000000.0,117000000.0,,-59000000.0,65000000.0,-124000000.0,-1919000000.0,,-1919000000.0,1931000000.0,-697000000.0,-378000000.0,18000000.0,-2077000000.0,-285000000.0,555000000.0,,,1944000000.0,1866000000.0,,2009000000.0,9000000.0,-1055000000.0,-746000000.0,647000000.0,1944000000.0,105000000.0,164000000.0,-59000000.0,-189000000.0,33000000.0,-222000000.0,37000000.0,12000000.0,94000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ML.PA,Michelin,cash_flow,2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORA.PA,Orange,cash_flow,2025-12-31,3313000000.0,,,7783000000.0,,-7467000000.0,12167000000.0,,8766000000.0,-62000000.0,3463000000.0,-875000000.0,-719000000.0,,-1994000000.0,-1994000000.0,,,,3778000000.0,-115000000.0,3893000000.0,-3890000000.0,7783000000.0,-6442000000.0,196000000.0,,-6000000.0,15000000.0,-21000000.0,-6982000000.0,485000000.0,-7467000000.0,10780000000.0,-2935000000.0,-1021000000.0,27000000.0,-526000000.0,-953000000.0,1301000000.0,18000000.0,1004000000.0,8433000000.0,8433000000.0,,1139000000.0,60000000.0,35000000.0,332000000.0,2938000000.0,,350000000.0,477000000.0,-127000000.0,,,,,,,,,,,,,,,,,,,,,,,-13000000.0,,,,,,,,-184000000.0,,,,,,,,,
ORA.PA,Orange,cash_flow,2024-12-31,3167000000.0,,,1243000000.0,,-7028000000.0,8766000000.0,,5618000000.0,139000000.0,3009000000.0,-5726000000.0,-165000000.0,,-1915000000.0,-1915000000.0,,,,-1764000000.0,-566000000.0,-1198000000.0,-2441000000.0,1243000000.0,-1460000000.0,26000000.0,,6103000000.0,6231000000.0,-128000000.0,-6758000000.0,270000000.0,-7028000000.0,10195000000.0,-2767000000.0,-1026000000.0,15000000.0,-1312000000.0,-1413000000.0,1195000000.0,18000000.0,-535000000.0,7933000000.0,7933000000.0,,2902000000.0,152000000.0,200000000.0,-251000000.0,2944000000.0,,-831000000.0,436000000.0,-1267000000.0,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,,,,,,,415000000.0,,,,,,,,,
ORA.PA,Orange,cash_flow,2023-12-31,4092000000.0,,,1619000000.0,,-7962000000.0,5618000000.0,1000000.0,6004000000.0,32000000.0,-419000000.0,-5465000000.0,-643000000.0,,-1862000000.0,-1862000000.0,,,,-920000000.0,56000000.0,-976000000.0,-2595000000.0,1619000000.0,-7008000000.0,16000000.0,,-1411000000.0,0.0,-1411000000.0,-7646000000.0,316000000.0,-7962000000.0,12054000000.0,-2809000000.0,-1035000000.0,44000000.0,-9000000.0,-266000000.0,1280000000.0,16000000.0,117000000.0,8834000000.0,8834000000.0,1000000.0,2892000000.0,-100000000.0,-84000000.0,441000000.0,2665000000.0,,2033000000.0,2122000000.0,-89000000.0,,,,,,,-5467000000.0,,,,-7008000000.0,12055000000.0,-266000000.0,-100000000.0,-100000000.0,441000000.0,116000000.0,2665000000.0,8834000000.0,,-307000000.0,29000000.0,5000000.0,,,,,,,,-91000000.0,,,129000000.0,,,,,,
